$DATA1 SOURCE='PrimeSim HSPICE' VERSION='V-2023.12-SP2-1 linux64' PARAM_COUNT=0
$OPTION MEASFORM=3
.TITLE '*.lib './fefet_lk_model_icdl_psu/mosfet_lib.lib' norm_2dfet'
twl_init,tq_fin,t_wl_rise_se_rise,t_se_rise_q_fall,wl2q_delay,bl_voltage,blb_voltage,delta_v,e_read,temper,alter#
 9.090e-09, 9.346e-09, 1.978e-10, 5.855e-11, 2.564e-10,   0.7304,   0.8321,   0.1017, 6.620e-14,  25.0000,1
